timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-07-08 00:00:00,55857.81000000,58236.73000000,54260.16000000,57154.01000000,27805.97836000,1720439999999,1558587519.93026910,1507248,13472.00817000,755742825.76016260,0
2024-07-08 12:00:00,57154.01000000,57621.10000000,54800.00000000,56714.62000000,20284.22654000,1720483199999,1141355181.44524200,1047141,10491.89867000,590754985.45162960,0
2024-07-09 00:00:00,56714.61000000,57900.00000000,56289.45000000,57428.01000000,12281.64716000,1720526399999,702762961.66316060,733258,6273.16222000,358933817.42344360,0
2024-07-09 12:00:00,57428.01000000,58296.00000000,56903.00000000,58050.00000000,15450.56072000,1720569599999,889588359.99222640,1024435,7870.08779000,453315519.32589980,0
2024-07-10 00:00:00,58050.00000000,59470.00000000,57309.09000000,58492.00000000,12871.15283000,1720612799999,754280412.24473460,885196,6447.44440000,377910673.89987880,0
2024-07-10 12:00:00,58492.00000000,58550.00000000,57157.79000000,57725.85000000,12080.58516000,1720655999999,698013083.40541420,881500,5976.08722000,345298883.74979670,0
2024-07-11 00:00:00,57725.85000000,58936.52000000,57050.00000000,58777.99000000,11721.18207000,1720699199999,680016739.25885030,908436,6156.32585000,357362803.31442190,0
2024-07-11 12:00:00,58777.99000000,59650.00000000,57150.00000000,57339.89000000,18039.87528000,1720742399999,1048912878.79953410,1249225,8862.97550000,515623873.80510540,0
2024-07-12 00:00:00,57339.89000000,57571.86000000,56542.47000000,57203.54000000,9807.34876000,1720785599999,559820353.66143190,758408,4595.09860000,262357878.40470170,0
2024-07-12 12:00:00,57203.54000000,58526.68000000,57000.00000000,57889.10000000,13845.10814000,1720828799999,800380965.41471850,991330,6893.72685000,398670857.25972950,0
2024-07-13 00:00:00,57889.09000000,58854.98000000,57756.63000000,58534.00000000,6144.18804000,1720871999999,357407118.33797800,453568,3265.01026000,189894014.03191610,0
2024-07-13 12:00:00,58534.00000000,59850.00000000,58288.19000000,59204.02000000,9213.55715000,1720915199999,543022162.81025470,660823,4624.35218000,272706753.82916150,0
2024-07-14 00:00:00,59204.01000000,60400.00000000,59194.01000000,60099.10000000,10955.87372000,1720958399999,656264064.95993910,793442,5448.16413000,326333507.39147930,0
2024-07-14 12:00:00,60099.10000000,61420.69000000,59466.67000000,60797.91000000,10222.46535000,1721001599999,617298923.65123700,662646,5031.29612000,303966635.86836700,0
2024-07-15 00:00:00,60797.91000000,63243.71000000,60632.30000000,62454.00000000,17370.74511000,1721044799999,1082439856.51924550,1215233,8473.32991000,528008939.27856950,0
2024-07-15 12:00:00,62454.00000000,64900.00000000,62444.67000000,64724.14000000,21320.23309000,1721087999999,1353101022.50968790,1385192,10603.21221000,673402844.38803440,0
2024-07-16 00:00:00,64724.06000000,64993.95000000,62373.24000000,63746.11000000,20652.46846000,1721131199999,1315061541.55978360,1186765,10392.15933000,661957863.32508800,0
2024-07-16 12:00:00,63746.11000000,65388.97000000,63063.83000000,65043.99000000,21878.06069000,1721174399999,1410170427.72866720,1298018,11202.88866000,722380070.00591470,0
2024-07-17 00:00:00,65044.00000000,66128.63000000,64560.00000000,64723.73000000,14873.49164000,1721217599999,973416605.93933160,884780,7513.60285000,491808441.32206170,0
2024-07-17 12:00:00,64723.73000000,65400.00000000,63854.00000000,64087.99000000,14694.03790000,1721260799999,948995667.14887790,983891,7102.56728000,458917424.26359910,0
2024-07-18 00:00:00,64087.99000000,65133.30000000,63910.00000000,64758.00000000,9416.30515000,1721303999999,608892459.84542280,673523,4464.55876000,288788115.57639720,0
2024-07-18 12:00:00,64758.00000000,65111.29000000,63238.48000000,63987.92000000,13152.41735000,1721347199999,840979977.80437450,1023219,6823.79315000,436285507.12927680,0
2024-07-19 00:00:00,63987.92000000,64486.00000000,63300.67000000,64116.00000000,10674.14067000,1721390399999,682223283.90926470,756403,4740.78268000,303059084.77494010,0
2024-07-19 12:00:00,64115.99000000,67386.00000000,64005.57000000,66660.00000000,24960.58672000,1721433599999,1649294390.45939450,1428486,13230.28681000,873694196.26338600,0
2024-07-20 00:00:00,66660.01000000,66822.22000000,66222.46000000,66483.69000000,6019.11543000,1721476799999,400658934.91138910,400045,2697.25619000,179561416.74212280,0
2024-07-20 12:00:00,66483.69000000,67598.00000000,66273.62000000,67139.96000000,8367.80891000,1721519999999,561219866.93683200,595048,4171.37835000,279752538.51136630,0
2024-07-21 00:00:00,67139.97000000,67436.22000000,66592.10000000,66879.99000000,4766.87965000,1721563199999,319286691.56387390,352576,2295.87817000,153791450.91610330,0
2024-07-21 12:00:00,66879.99000000,68366.66000000,65777.00000000,68165.34000000,17052.23226000,1721606399999,1146471176.41086940,970366,9116.17642000,613065540.92643440,0
2024-07-22 00:00:00,68165.35000000,68474.55000000,66944.10000000,67516.01000000,8352.28221000,1721649599999,564957674.63109130,614486,3825.23730000,258792196.50248870,0
2024-07-22 12:00:00,67516.01000000,68256.00000000,66559.97000000,67532.01000000,13098.76082000,1721692799999,883460695.21561840,943654,6438.71310000,434271794.61661810,0
2024-07-23 00:00:00,67532.00000000,67750.98000000,66256.39000000,66676.01000000,12572.64894000,1721735999999,841054166.08061890,717129,5943.03879000,397563206.14041370,0
2024-07-23 12:00:00,66676.00000000,67349.03000000,65441.08000000,65936.01000000,18833.50422000,1721779199999,1247490307.24288880,1054960,9225.80919000,611231572.89857750,0
2024-07-24 00:00:00,65936.00000000,66600.00000000,65476.84000000,66367.99000000,8148.55031000,1721822399999,538324488.30228450,449340,3976.58955000,262711809.42283210,0
2024-07-24 12:00:00,66368.00000000,67102.01000000,65111.00000000,65376.00000000,14934.01246000,1721865599999,988166338.16471220,941713,6851.16596000,453372395.77880930,0
2024-07-25 00:00:00,65376.01000000,65620.00000000,63800.00000000,64096.00000000,17479.68409000,1721908799999,1124539042.25600520,802924,7863.02294000,505834276.90968320,0
2024-07-25 12:00:00,64096.01000000,66175.49000000,63456.70000000,65799.95000000,17646.74525000,1721951999999,1141880728.96885860,1027436,8716.42964000,564316602.45427160,0
2024-07-26 00:00:00,65799.95000000,67498.00000000,65722.63000000,67322.00000000,12203.89192000,1721995199999,816754588.34466500,650003,6387.68176000,427545835.21590450,0
2024-07-26 12:00:00,67321.99000000,68200.00000000,66892.00000000,67907.99000000,12040.46831000,1722038399999,814085000.35198970,756979,6056.83953000,409613463.35044570,0
2024-07-27 00:00:00,67908.00000000,68295.39000000,67630.00000000,68209.88000000,5295.82363000,1722081599999,360147377.26717160,338926,2550.28925000,173457698.15274160,0
2024-07-27 12:00:00,68209.88000000,69399.99000000,66650.00000000,67896.50000000,26414.39558000,1722124799999,1802187689.75624600,1351665,13288.63895000,906969418.03890280,0
2024-07-28 00:00:00,67896.49000000,68285.43000000,67066.66000000,67836.00000000,6384.96379000,1722167999999,432022296.07809160,410731,3186.01826000,215567327.69428920,0
2024-07-28 12:00:00,67836.01000000,68318.43000000,67577.63000000,68249.88000000,4483.73015000,1722211199999,304733380.05965350,410479,2217.46868000,150728081.94073780,0
2024-07-29 00:00:00,68249.88000000,69888.00000000,68168.00000000,69580.01000000,13133.66696000,1722254399999,911142856.07977220,717035,6965.97061000,483236222.66516780,0
2024-07-29 12:00:00,69580.01000000,70079.99000000,66428.00000000,66784.69000000,23333.62937000,1722297599999,1588123106.01168280,1235777,11230.26255000,765507229.89251100,0
2024-07-30 00:00:00,66784.68000000,67000.00000000,65862.00000000,66574.01000000,10813.28790000,1722340799999,719100629.07439420,655093,5150.18684000,342583028.56838310,0
2024-07-30 12:00:00,66574.00000000,66948.00000000,65302.67000000,66188.00000000,12318.96651000,1722383999999,814170095.72502680,966990,5946.63870000,393125407.45530360,0
2024-07-31 00:00:00,66188.00000000,66554.40000000,65496.00000000,66094.01000000,6931.77685000,1722427199999,458380483.48401070,525956,3372.48849000,223024823.41991610,0
2024-07-31 12:00:00,66094.01000000,66849.24000000,64530.00000000,64628.00000000,15693.66220000,1722470399999,1031062849.11200100,1084020,7445.99655000,489250500.28702090,0
2024-08-01 00:00:00,64628.01000000,64841.29000000,63584.00000000,64674.25000000,12531.00213000,1722513599999,804740694.24454930,805099,5824.80496000,374225758.04497600,0
2024-08-01 12:00:00,64674.26000000,65659.78000000,62302.00000000,65354.02000000,23011.26641000,1722556799999,1466137098.41413060,1592158,11062.12796000,704995314.71305180,0
2024-08-02 00:00:00,65354.02000000,65596.14000000,63668.00000000,64660.01000000,11288.80676000,1722599999999,727845742.76017300,797264,5316.84838000,342834842.03823060,0
2024-08-02 12:00:00,64660.01000000,65524.01000000,61230.01000000,61498.33000000,27531.62261000,1722643199999,1741743042.93798440,1660471,12885.50956000,815730737.05206040,0
2024-08-03 00:00:00,61498.34000000,62002.39000000,60505.00000000,61919.38000000,11081.37294000,1722686399999,680818444.66039730,584352,5334.02286000,327820416.18828910,0
2024-08-03 12:00:00,61919.38000000,62198.22000000,59850.00000000,60697.99000000,16953.34273000,1722729599999,1030737456.51971260,1085203,7613.93505000,462881206.44928460,0
2024-08-04 00:00:00,60697.99000000,61117.63000000,60081.57000000,60896.00000000,6655.15312000,1722772799999,403811911.62736720,468784,3317.36735000,201319522.74423820,0
2024-08-04 12:00:00,60896.00000000,61097.55000000,57122.77000000,58161.00000000,24961.36691000,1722815999999,1470678129.91636810,1417411,11239.25735000,662014797.22366020,0
2024-08-05 00:00:00,58161.00000000,58305.59000000,49000.00000000,51340.00000000,98744.86297000,1722859199999,5233197894.39521440,4247360,45033.48037000,2386053163.32409490,0
2024-08-05 12:00:00,51340.00000000,55600.00000000,49542.83000000,54018.81000000,63320.72889000,1722902399999,3347730283.03468650,3321137,32329.78286000,1711683835.74382870,0
2024-08-06 00:00:00,54018.82000000,56276.00000000,53950.00000000,55210.01000000,27624.22485000,1722945599999,1533192289.36527000,1685698,13800.39732000,766102972.97902900,0
2024-08-06 12:00:00,55210.00000000,57040.99000000,54371.94000000,56022.01000000,28260.55191000,1722988799999,1585826558.96461790,1748126,14133.79556000,793314969.67005460,0
2024-08-07 00:00:00,56022.00000000,57736.05000000,55557.88000000,56963.38000000,18805.11669000,1723031999999,1070436838.32612450,1058018,9674.59980000,550833410.08363700,0
2024-08-07 12:00:00,56963.39000000,57479.60000000,54558.62000000,55134.16000000,25464.26015000,1723075199999,1420117015.27645830,1339486,12222.55003000,681581694.36364870,0
2024-08-08 00:00:00,55133.76000000,57670.04000000,54730.00000000,57320.51000000,16007.63215000,1723118399999,909303575.99347890,899103,8073.36989000,458262889.90319710,0
2024-08-08 12:00:00,57320.51000000,62745.14000000,56700.00000000,61685.99000000,32341.89734000,1723161599999,1927008716.43833930,1703939,17602.92544000,1049877124.09731960,0
2024-08-09 00:00:00,61686.00000000,61744.37000000,60170.16000000,60655.24000000,14087.55013000,1723204799999,859560868.73080150,768688,6793.16374000,414572118.65029110,0
2024-08-09 12:00:00,60655.25000000,61115.11000000,59535.00000000,60837.99000000,16884.93004000,1723247999999,1018789686.78146180,1059121,8229.88699000,496653176.97605250,0
2024-08-10 00:00:00,60837.99000000,61470.58000000,60242.00000000,60920.88000000,5636.80929000,1723291199999,342361607.32421350,446926,2758.63436000,167605236.14136810,0
2024-08-10 12:00:00,60920.88000000,61196.63000000,60400.00000000,60923.51000000,4358.39692000,1723334399999,265010613.92182630,353573,2135.00418000,129829809.86113980,0
2024-08-11 00:00:00,60923.51000000,61858.00000000,60425.00000000,60669.15000000,6146.93579000,1723377599999,375649057.48828500,469906,2937.19732000,179531959.51280750,0
2024-08-11 12:00:00,60669.14000000,60761.09000000,58286.73000000,58712.59000000,13042.90933000,1723420799999,776432440.66849240,849563,6157.54789000,366633497.44226610,0
2024-08-12 00:00:00,58712.59000000,59990.00000000,57642.21000000,59851.70000000,15201.19339000,1723463999999,892165346.73426030,974805,7684.40921000,451204282.17208280,0
2024-08-12 12:00:00,59851.71000000,60711.09000000,57800.00000000,59346.64000000,21808.72404000,1723507199999,1294685720.58232580,1319032,10594.85675000,629164348.97070180,0
2024-08-13 00:00:00,59346.64000000,59923.28000000,58392.88000000,58830.00000000,10262.00508000,1723550399999,607234098.58404890,674490,4977.63206000,294636242.22094310,0
2024-08-13 12:00:00,58830.01000000,61578.10000000,58709.57000000,60587.15000000,17596.95343000,1723593599999,1061013798.26366970,1038995,8669.59135000,522761582.00844260,0
2024-08-14 00:00:00,60587.16000000,61453.00000000,60425.01000000,61296.87000000,7667.54083000,1723636799999,467201664.96847770,517540,3763.64621000,229362097.46101680,0
2024-08-14 12:00:00,61296.88000000,61800.00000000,58433.18000000,58683.39000000,20755.22243000,1723679999999,1238262598.53738730,1211802,9500.24999000,567024803.90309980,0
2024-08-15 00:00:00,58683.39000000,59044.44000000,57713.88000000,58745.36000000,12488.65208000,1723723199999,728779270.87386400,810152,5751.99579000,335739653.38439110,0
2024-08-15 12:00:00,58745.36000000,59849.38000000,56078.54000000,57541.06000000,25197.52414000,1723766399999,1466136594.17836470,1697706,11503.22732000,669597770.34203280,0
2024-08-16 00:00:00,57541.05000000,58683.47000000,57098.62000000,58400.00000000,9841.73686000,1723809599999,571986851.40188640,690779,5146.25875000,299079417.06138100,0
2024-08-16 12:00:00,58400.00000000,59817.76000000,57526.31000000,58874.60000000,17769.10658000,1723852799999,1042668048.93138520,1308760,8817.25949000,517661216.48406520,0
2024-08-17 00:00:00,58874.59000000,59477.16000000,58785.05000000,59137.12000000,4203.81403000,1723895999999,248750708.77039350,392258,2216.49453000,131147116.24020390,0
2024-08-17 12:00:00,59137.12000000,59700.00000000,59100.28000000,59491.99000000,3517.91528000,1723939199999,208986997.00189040,414901,1655.15857000,98330357.56963520,0
2024-08-18 00:00:00,59491.99000000,60259.01000000,59256.56000000,60024.01000000,6928.91014000,1723982399999,414067232.05431330,555988,3616.18374000,216137837.78370480,0
2024-08-18 12:00:00,60024.00000000,60284.99000000,58408.92000000,58427.35000000,6705.94703000,1724025599999,399099348.67217180,543742,3044.39880000,181321643.08827750,0
2024-08-19 00:00:00,58427.35000000,58763.83000000,57787.30000000,58396.95000000,11808.64892000,1724068799999,689380302.22496020,737789,5665.92070000,330771464.16901630,0
2024-08-19 12:00:00,58396.94000000,59617.63000000,58029.77000000,59438.50000000,11000.66359000,1724111999999,646907597.97267380,898506,5684.38706000,334294748.59051920,0
2024-08-20 00:00:00,59438.50000000,61400.00000000,59363.31000000,60518.82000000,14877.06010000,1724155199999,902413433.34112290,890158,8194.07639000,496988201.75272650,0
2024-08-20 12:00:00,60518.83000000,60955.99000000,58548.23000000,59013.80000000,16600.38538000,1724198399999,988206716.44989730,1014361,7847.14380000,467192314.40021340,0
2024-08-21 00:00:00,59013.80000000,59924.13000000,58783.47000000,59361.14000000,7312.96876000,1724241599999,434170475.48202300,537538,3459.30823000,205450481.40930380,0
2024-08-21 12:00:00,59361.14000000,61820.93000000,58850.00000000,61156.03000000,20670.67344000,1724284799999,1248359079.61403160,1443987,10697.60161000,646379239.99015100,0
2024-08-22 00:00:00,61156.03000000,61400.00000000,59724.87000000,61336.09000000,9886.01822000,1724327999999,600745591.16796790,775384,4746.84451000,288562820.74041460,0
2024-08-22 12:00:00,61336.09000000,61398.18000000,60100.00000000,60375.84000000,11355.18766000,1724371199999,687798656.78804960,942896,5522.48925000,334479220.33775890,0
2024-08-23 00:00:00,60375.83000000,61367.74000000,60342.14000000,60741.68000000,7435.15323000,1724414399999,452912575.42480650,554054,3612.55573000,220025290.01091510,0
2024-08-23 12:00:00,60741.68000000,64955.00000000,60741.68000000,64037.24000000,30682.91766000,1724457599999,1923004357.36874220,2001628,16760.32763000,1050293200.01486030,0
2024-08-24 00:00:00,64037.24000000,64494.50000000,63626.58000000,63905.01000000,8292.50083000,1724500799999,531057027.27136920,703198,3950.10760000,253018569.73723150,0
2024-08-24 12:00:00,63905.00000000,64444.00000000,63531.00000000,64157.01000000,7564.65533000,1724543999999,484717227.90270720,848658,3692.91926000,236654666.92256870,0
2024-08-25 00:00:00,64157.02000000,64507.04000000,63773.27000000,63873.91000000,5997.36882000,1724587199999,384254724.43640610,606230,2944.16244000,188677873.91481280,0
2024-08-25 12:00:00,63873.92000000,65000.00000000,63805.00000000,64220.00000000,6308.11095000,1724630399999,405680398.55661810,656835,3371.55989000,216877706.94563100,0
2024-08-26 00:00:00,64219.99000000,64481.00000000,63220.95000000,63859.00000000,8132.42792000,1724673599999,519524812.52348000,836102,3653.94291000,233447337.31802400,0
2024-08-26 12:00:00,63859.00000000,63958.95000000,62800.00000000,62834.00000000,11337.62484000,1724716799999,718817005.90853660,1316739,5341.73318000,338740880.31154350,0
2024-08-27 00:00:00,62834.00000000,63212.00000000,62230.00000000,62417.00000000,10871.09332000,1724759999999,682687869.41612750,879900,4958.87659000,311448651.18569920,0
2024-08-27 12:00:00,62416.99000000,62495.00000000,58034.01000000,59415.00000000,24264.84846000,1724803199999,1475456773.57686520,2115381,10914.27701000,663912663.69195990,0
2024-08-28 00:00:00,59415.00000000,60234.98000000,58516.00000000,59935.00000000,16572.27441000,1724846399999,983771346.15648320,1425573,7954.13116000,472152727.08767010,0
2024-08-28 12:00:00,59934.99000000,60160.00000000,57860.00000000,59034.90000000,20296.26834000,1724889599999,1199283066.81760380,2238561,9181.78046000,542752005.98084280,0
2024-08-29 00:00:00,59034.90000000,60477.00000000,58878.46000000,60067.06000000,9179.51852000,1724932799999,546565679.88138470,874016,4679.14561000,278768830.62217930,0
2024-08-29 12:00:00,60067.06000000,61166.99000000,58713.09000000,59359.01000000,17841.38891000,1724975999999,1071366004.37719130,1869884,8473.24029000,508913579.72970760,0
2024-08-30 00:00:00,59359.00000000,59674.42000000,58685.00000000,59396.00000000,10064.59086000,1725019199999,596074540.55978690,838454,4975.14589000,294730613.05963270,0
2024-08-30 12:00:00,59396.00000000,59944.07000000,57701.10000000,59123.99000000,18454.73109000,1725062399999,1084844431.90606280,2007242,8808.20160000,518038476.22534850,0
2024-08-31 00:00:00,59123.99000000,59462.38000000,58831.88000000,59120.99000000,4282.56341000,1725105599999,253380049.79563200,433917,2119.04472000,125399714.26507250,0
2024-08-31 12:00:00,59120.99000000,59244.04000000,58744.00000000,58973.99000000,4515.84559000,1725148799999,266469135.07341260,462027,2076.88607000,122555780.09408670,0
2024-09-01 00:00:00,58974.00000000,59076.59000000,57777.00000000,58240.52000000,8200.76129000,1725191999999,477898271.29509740,761884,3802.82595000,221652652.85704890,0
2024-09-01 12:00:00,58240.51000000,58788.93000000,57201.00000000,57301.86000000,12504.39612000,1725235199999,724278576.09596110,1391296,5848.67936000,338799735.04149850,0
2024-09-02 00:00:00,57301.77000000,58680.76000000,57128.00000000,58422.01000000,12293.81693000,1725278399999,710959465.66454590,1074915,6388.90323000,369537462.40881410,0
2024-09-02 12:00:00,58422.01000000,59425.69000000,58104.00000000,59132.13000000,10601.19768000,1725321599999,622132903.78202270,891204,4906.35129000,287959115.22166620,0
2024-09-03 00:00:00,59132.12000000,59809.65000000,58717.00000000,59072.00000000,8409.34550000,1725364799999,497484050.74708190,672117,3990.46060000,236147340.21939660,0
2024-09-03 12:00:00,59072.01000000,59350.00000000,57415.00000000,57487.73000000,14418.83897000,1725407999999,837592765.11284290,1536641,6989.33144000,406105332.89381470,0
2024-09-04 00:00:00,57487.74000000,57943.53000000,55606.00000000,56573.00000000,18591.50265000,1725451199999,1051547525.67387700,1381785,8415.53385000,476036037.16852810,0
2024-09-04 12:00:00,56573.00000000,58519.00000000,56187.61000000,57970.90000000,16969.31881000,1725494399999,976083344.50579840,1795764,8446.22098000,485887160.60972490,0
2024-09-05 00:00:00,57970.90000000,58327.07000000,56541.68000000,56698.01000000,10880.57220000,1725537599999,622608747.76516950,1193152,4835.82287000,276595775.37564010,0
2024-09-05 12:00:00,56698.01000000,57350.00000000,55643.65000000,56180.00000000,16926.34193000,1725580799999,955162105.33562800,2174906,8120.06683000,458401143.98345530,0
2024-09-06 00:00:00,56180.00000000,56858.88000000,55280.00000000,55999.09000000,13149.26698000,1725623999999,737244483.36833730,1396778,6232.94719000,349432923.25706270,0
2024-09-06 12:00:00,55999.09000000,57008.00000000,52550.00000000,53962.97000000,41298.50128000,1725667199999,2251670435.55599690,3890503,19092.24130000,1041113307.62403040,0
2024-09-07 00:00:00,53962.97000000,54492.98000000,53745.54000000,54326.00000000,8783.88293000,1725710399999,475768357.88180970,912814,4220.95934000,228630682.27508630,0
2024-09-07 12:00:00,54326.01000000,54850.00000000,53814.01000000,54160.86000000,7910.16481000,1725753599999,429924984.70802250,1008109,3802.94749000,206750756.73450930,0
2024-09-08 00:00:00,54160.86000000,54722.85000000,53964.00000000,54556.08000000,5467.46542000,1725796799999,297501789.58350030,577303,2714.11493000,147678788.90781200,0
2024-09-08 12:00:00,54556.08000000,55318.00000000,53629.01000000,54869.95000000,10806.68237000,1725839999999,588241383.33497560,1218789,5317.64591000,289543108.20260320,0
2024-09-09 00:00:00,54869.95000000,55555.00000000,54591.96000000,55264.87000000,11419.92949000,1725883199999,628935979.58589110,1217870,5614.63438000,309236427.69737930,0
2024-09-09 12:00:00,55264.87000000,58088.00000000,54804.00000000,57042.00000000,20964.58788000,1725926399999,1180779410.46343830,2138042,10798.19710000,608433084.52465000,0
2024-09-10 00:00:00,57042.01000000,57378.00000000,56386.40000000,57228.00000000,10082.99367000,1725969599999,574064249.50843490,929223,4878.06376000,277728331.00899520,0
2024-09-10 12:00:00,57228.01000000,58044.36000000,56502.31000000,57635.99000000,13543.78759000,1726012799999,775301210.58162220,1913925,6812.31130000,390046391.69039590,0
2024-09-11 00:00:00,57635.99000000,57750.00000000,56100.00000000,56797.99000000,13290.85825000,1726055999999,753561486.14085140,1479222,6232.02241000,353328499.66024790,0
2024-09-11 12:00:00,56798.00000000,57981.71000000,55545.19000000,57338.00000000,19735.70932000,1726099199999,1122177211.23756390,2565881,9747.28545000,554305758.90474120,0
2024-09-12 00:00:00,57338.00000000,58470.01000000,57324.00000000,58057.99000000,12133.69215000,1726142399999,704239828.17579500,1239830,5941.40116000,344842747.05913400,0
2024-09-12 12:00:00,58058.00000000,58588.00000000,57345.23000000,58132.32000000,18940.71416000,1726185599999,1098608809.89990670,2466934,8841.60302000,512729709.45095290,0
2024-09-13 00:00:00,58132.31000000,58350.00000000,57742.00000000,57871.10000000,7035.61594000,1726228799999,408195527.00751870,863611,3255.28935000,188871643.96781060,0
2024-09-13 12:00:00,57871.10000000,60625.00000000,57632.62000000,60498.00000000,22789.61739000,1726271999999,1352476206.54178090,2514401,12139.84796000,720270090.00695480,0
2024-09-14 00:00:00,60497.99000000,60610.45000000,59605.98000000,59706.39000000,7000.17588000,1726315199999,421145698.06919870,636672,3024.98894000,182002713.30842870,0
2024-09-14 12:00:00,59706.40000000,60134.13000000,59400.00000000,59993.03000000,5137.73313000,1726358399999,307381326.27249760,652112,2545.23204000,152300386.43478490,0
2024-09-15 00:00:00,59993.02000000,60280.06000000,59880.00000000,60000.51000000,3421.26806000,1726401599999,205664715.51259270,384719,1574.49410000,94646177.02925310,0
2024-09-15 12:00:00,60000.51000000,60395.80000000,58691.05000000,59132.00000000,10336.65555000,1726444799999,616746156.87810290,1168231,4856.75287000,289814547.54114360,0
2024-09-16 00:00:00,59132.00000000,59210.70000000,58112.00000000,58663.99000000,12074.64382000,1726487999999,708116599.42194570,1275300,5807.58874000,340642755.03662980,0
2024-09-16 12:00:00,58664.00000000,58789.93000000,57493.30000000,58213.99000000,14402.92038000,1726531199999,835156599.28079950,1869852,7052.16966000,408920465.76942100,0
2024-09-17 00:00:00,58213.99000000,59300.00000000,57610.01000000,59080.99000000,8204.44559000,1726574399999,480319152.26930440,1119360,3972.25556000,232544768.20848110,0
2024-09-17 12:00:00,59080.99000000,61320.00000000,58872.02000000,60313.99000000,24911.81319000,1726617599999,1503059272.50639940,2798849,12418.40437000,749315775.06510040,0
2024-09-18 00:00:00,60313.99000000,60769.00000000,59348.88000000,59846.00000000,10353.29317000,1726660799999,622499002.80857840,1308710,4914.03316000,295203893.94345760,0
2024-09-18 12:00:00,59846.00000000,61786.24000000,59174.80000000,61759.99000000,25733.73152000,1726703999999,1551501494.01219770,3858961,13515.56396000,815418884.80762760,0
2024-09-19 00:00:00,61759.98000000,62727.52000000,61555.00000000,62645.44000000,15390.20301000,1726747199999,956230048.94586560,1837349,7984.82738000,496185554.52363770,0
2024-09-19 12:00:00,62645.44000000,63850.00000000,62582.14000000,62947.99000000,18942.32307000,1726790399999,1196945882.22800610,2600935,9624.80220000,608241870.00105920,0
2024-09-20 00:00:00,62948.00000000,64133.32000000,62606.00000000,63440.00000000,14003.92142000,1726833599999,889252033.85063610,1772791,6895.59619000,438003658.03731890,0
2024-09-20 12:00:00,63440.01000000,63544.37000000,62350.00000000,63201.05000000,11462.45652000,1726876799999,721943930.14016830,2196505,5515.72608000,347436900.77525390,0
2024-09-21 00:00:00,63201.05000000,63310.37000000,62758.00000000,63089.77000000,3886.09113000,1726919999999,244884613.26242050,659497,1716.92887000,108201169.21552170,0
2024-09-21 12:00:00,63089.76000000,63559.90000000,63036.92000000,63348.96000000,4489.25495000,1726963199999,283773239.05588190,624114,2160.80856000,136601446.56903760,0
2024-09-22 00:00:00,63348.97000000,63450.00000000,62544.94000000,62784.00000000,4672.59492000,1727006399999,294136612.24252270,716752,2104.55947000,132485487.75937700,0
2024-09-22 12:00:00,62784.00000000,64000.00000000,62357.93000000,63578.76000000,9569.60400000,1727049599999,603340726.13099000,1428984,4818.61422000,303970744.19441110,0
2024-09-23 00:00:00,63578.76000000,64745.88000000,62538.75000000,63435.04000000,13511.25133000,1727092799999,861408545.99178860,2086943,6943.76429000,442921430.28859080,0
2024-09-23 12:00:00,63435.03000000,63825.96000000,63059.93000000,63339.99000000,10566.80154000,1727135999999,669606492.37623810,1912244,5387.31214000,341429010.42597450,0
2024-09-24 00:00:00,63339.99000000,63948.00000000,62700.00000000,63478.34000000,9592.54510000,1727179199999,606900128.21021220,1214279,4680.20609000,296135613.92975410,0
2024-09-24 12:00:00,63478.35000000,64688.00000000,62731.10000000,64262.70000000,13592.50249000,1727222399999,865820210.64607940,2655878,6842.68754000,435983048.48735130,0
2024-09-25 00:00:00,64262.70000000,64817.99000000,63407.70000000,63838.01000000,8479.13003000,1727265599999,543026611.01554520,1228741,4073.67645000,260997343.54576890,0
2024-09-25 12:00:00,63838.01000000,63999.00000000,62947.08000000,63152.01000000,9333.98165000,1727308799999,592224217.25766970,2126790,4311.00338000,273593085.66478040,0
2024-09-26 00:00:00,63152.01000000,64500.00000000,62670.00000000,64393.99000000,9427.02100000,1727351999999,600305710.67542010,1363261,4839.00338000,308208071.87875000,0
2024-09-26 12:00:00,64393.98000000,65839.00000000,64150.00000000,65173.99000000,18946.28493000,1727395199999,1230898885.26947670,2998072,10202.98522000,662968089.50833060,0
2024-09-27 00:00:00,65173.99000000,65986.00000000,64819.90000000,65437.35000000,9861.38076000,1727438399999,645174269.21532160,1496821,4808.48831000,314669632.10237620,0
2024-09-27 12:00:00,65437.36000000,66498.00000000,65314.31000000,65769.95000000,12187.42411000,1727481599999,803677941.14489960,2001708,6284.36885000,414486429.26554700,0
2024-09-28 00:00:00,65769.95000000,66260.00000000,65453.00000000,65798.01000000,4587.54940000,1727524799999,302022290.26931720,663964,2209.58347000,145514989.67501880,0
2024-09-28 12:00:00,65798.01000000,65982.16000000,65422.23000000,65858.00000000,4539.68376000,1727567999999,298096192.85293490,677739,2291.64187000,150511680.15868780,0
2024-09-29 00:00:00,65858.00000000,65984.00000000,65432.00000000,65691.92000000,3501.40942000,1727611199999,229909810.99989650,551416,1778.80845000,116783277.56575700,0
2024-09-29 12:00:00,65691.92000000,66076.12000000,65528.00000000,65602.01000000,4836.33169000,1727654399999,318070202.71533380,862033,2354.12935000,154839017.78777210,0
